 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Ch,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
41,0.00000,228,0,228,228,228,127.75864,213.48248,1287.16663,2150.83325,0,0.11200,0.11200,0,0.00000,0,2.24619,228,NaN,NaN,100,228,2,1287.16663,2150.83325,0,0,0.00000,0.00000,NaN
42,0.00000,230,0,230,230,230,124.58246,213.87951,1255.16663,2154.83325,0,0.11200,0.11200,0,0.00000,0,2.26589,230,NaN,NaN,100,230,2,1255.16663,2154.83325,0,0,0.00000,0.00000,NaN
43,0.00000,233,0,233,233,233,120.74457,214.67355,1216.50000,2162.83325,0,0.11200,0.11200,0,0.00000,0,2.29545,233,NaN,NaN,100,233,2,1216.50000,2162.83325,0,0,0.00000,0.00000,NaN
44,0.00000,248,0,248,248,248,119.95053,218.90847,1208.50000,2205.50000,0,0.11200,0.11200,0,0.00000,0,2.44322,248,NaN,NaN,100,248,2,1208.50000,2205.50000,0,0,0.00000,0.00000,NaN
45,0.00000,218,0,218,218,218,109.23091,210.30630,1100.50000,2118.83325,0,0.11200,0.11200,0,0.00000,0,2.14767,218,NaN,NaN,100,218,2,1100.50000,2118.83325,0,0,0.00000,0.00000,NaN
46,0.00000,227,0,227,227,227,103.80494,212.68844,1045.83337,2142.83325,0,0.11200,0.11200,0,0.00000,0,2.23634,227,NaN,NaN,100,227,2,1045.83337,2142.83325,0,0,0.00000,0.00000,NaN
47,0.00000,217,0,217,217,217,103.67259,210.83568,1044.50000,2124.16675,0,0.11200,0.11200,0,0.00000,0,2.13782,217,NaN,NaN,100,217,2,1044.50000,2124.16675,0,0,0.00000,0.00000,NaN
48,0.00000,260,0,260,260,260,112.01007,223.40806,1128.50000,2250.83325,0,0.11200,0.11200,0,0.00000,0,2.56144,260,NaN,NaN,100,260,2,1128.50000,2250.83325,0,0,0.00000,0.00000,NaN
49,0.00000,282,0,282,282,282,104.86366,229.62809,1056.50000,2313.50000,0,0.11200,0.11200,0,0.00000,0,2.77818,282,NaN,NaN,100,282,2,1056.50000,2313.50000,0,0,0.00000,0.00000,NaN
50,0.00000,257,0,257,257,257,129.87610,220.49656,1308.50000,2221.50000,0,0.11200,0.11200,0,0.00000,0,2.53189,257,NaN,NaN,100,257,2,1308.50000,2221.50000,0,0,0.00000,0.00000,NaN
51,0.00000,253,0,253,253,253,134.50803,219.83485,1355.16663,2214.83325,0,0.11200,0.11200,0,0.00000,0,2.49248,253,NaN,NaN,100,253,2,1355.16663,2214.83325,0,0,0.00000,0.00000,NaN
52,0.00000,234,0,234,234,234,132.12589,215.73229,1331.16663,2173.50000,0,0.11200,0.11200,0,0.00000,0,2.30530,234,NaN,NaN,100,234,2,1331.16663,2173.50000,0,0,0.00000,0.00000,NaN
53,0.00000,236,0,236,236,236,136.62549,217.45271,1376.50000,2190.83325,0,0.11200,0.11200,0,0.00000,0,2.32500,236,NaN,NaN,100,236,2,1376.50000,2190.83325,0,0,0.00000,0.00000,NaN
54,0.00000,223,0,223,223,223,137.41953,212.42377,1384.50000,2140.16675,0,0.11200,0.11200,0,0.00000,0,2.19693,223,NaN,NaN,100,223,2,1384.50000,2140.16675,0,0,0.00000,0.00000,NaN
55,0.00000,220,0,220,220,220,140.06635,211.49737,1411.16663,2130.83325,0,0.11200,0.11200,0,0.00000,0,2.16737,220,NaN,NaN,100,220,2,1411.16663,2130.83325,0,0,0.00000,0.00000,NaN
56,0.00000,220,0,220,220,220,140.86039,213.35015,1419.16663,2149.50000,0,0.11200,0.11200,0,0.00000,0,2.16737,220,NaN,NaN,100,220,2,1419.16663,2149.50000,0,0,0.00000,0.00000,NaN
57,0.00000,210,0,210,210,210,138.87528,207.79183,1399.16663,2093.50000,0,0.11200,0.11200,0,0.00000,0,2.06886,210,NaN,NaN,100,210,2,1399.16663,2093.50000,0,0,0.00000,0.00000,NaN
58,0.00000,199,0,199,199,199,146.55106,205.01267,1476.50000,2065.50000,0,0.11200,0.11200,0,0.00000,0,1.96049,199,NaN,NaN,100,199,2,1476.50000,2065.50000,0,0,0.00000,0.00000,NaN
59,0.00000,185,0,185,185,185,146.81574,202.36586,1479.16663,2038.83337,0,0.11200,0.11200,0,0.00000,0,1.82256,185,NaN,NaN,100,185,2,1479.16663,2038.83337,0,0,0.00000,0.00000,NaN
