 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Ch,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
59,0.00000,9264,0,9264,9264,9264,14.64022,241.73728,147.50000,2435.50000,0,0.11200,0.11200,0,0.00000,0,91.26611,9264,NaN,NaN,100,9264,1,147.50000,2435.50000,0,0,0.00000,0.00000,NaN
60,0.00000,52154,0,52154,52154,52154,14.93798,236.07971,150.50000,2378.50000,0,0.11200,0.11200,0,0.00000,0,513.80536,52154,NaN,NaN,100,52154,1,150.50000,2378.50000,0,0,0.00000,0.00000,NaN
61,0.00000,62791,0,62791,62791,62791,17.32012,234.59087,174.50000,2363.50000,0,0.11200,0.11200,0,0.00000,0,618.59786,62791,NaN,-Infinity,100,62791,1,174.50000,2363.50000,0,0,0.00000,0.00000,NaN
62,0.00000,65535,0,65535,65535,65535,22.67993,227.44446,228.50000,2291.50000,0,0.11200,0.11200,0,0.00000,0,645.63091,65535,NaN,NaN,100,65535,1,228.50000,2291.50000,0,0,0.00000,0.00000,NaN
63,0.00000,5146,0,5146,5146,5146,25.06207,223.57349,252.50000,2252.50000,0,0.11200,0.11200,0,0.00000,0,50.69683,5146,NaN,NaN,100,5146,1,252.50000,2252.50000,0,0,0.00000,0.00000,NaN
64,0.00000,21273,0,21273,21273,21273,29.23081,215.53378,294.50000,2171.50000,0,0.11200,0.11200,0,0.00000,0,209.57513,21273,NaN,NaN,100,21273,1,294.50000,2171.50000,0,0,0.00000,0.00000,NaN
65,0.00000,65535,0,65535,65535,65535,36.97275,203.62309,372.50000,2051.50000,0,0.11200,0.11200,0,0.00000,0,645.63091,65535,NaN,NaN,100,65535,1,372.50000,2051.50000,0,0,0.00000,0.00000,NaN
66,0.00000,65535,0,65535,65535,65535,8.08934,250.96807,81.50000,2528.50000,0,0.11200,0.11200,0,0.00000,0,645.63091,65535,NaN,NaN,100,65535,1,81.50000,2528.50000,0,0,0.00000,0.00000,NaN
67,0.00000,28478,0,28478,28478,28478,6.60050,255.73234,66.50000,2576.50000,0,0.11200,0.11200,0,0.00000,0,280.55660,28478,NaN,NaN,100,28478,1,66.50000,2576.50000,0,0,0.00000,0.00000,NaN
68,0.00000,65535,0,65535,65535,65535,6.89827,259.60331,69.50000,2615.50000,0,0.11200,0.11200,0,0.00000,0,645.63091,65535,NaN,NaN,100,65535,1,69.50000,2615.50000,0,0,0.00000,0.00000,NaN
69,0.00000,65535,0,65535,65535,65535,57.22092,226.25339,576.50000,2279.50000,0,0.11200,0.11200,0,0.00000,0,645.63091,65535,NaN,NaN,100,65535,1,576.50000,2279.50000,0,0,0.00000,0.00000,NaN
70,0.00000,28478,0,28478,28478,28478,90.86860,198.56105,915.50000,2000.50000,0,0.11200,0.11200,0,0.00000,0,280.55660,28478,NaN,NaN,100,28478,1,915.50000,2000.50000,0,0,0.00000,0.00000,NaN
71,0.00000,37400,0,37400,37400,37400,94.14404,200.94319,948.50000,2024.50000,0,0.11200,0.11200,0,0.00000,0,368.45344,37400,NaN,NaN,100,37400,1,948.50000,2024.50000,0,0,0.00000,0.00000,NaN
72,0.00000,29165,0,29165,29165,29165,100.00013,199.15658,1007.50000,2006.50000,0,0.11200,0.11200,0,0.00000,0,287.32472,29165,NaN,NaN,100,29165,1,1007.50000,2006.50000,0,0,0.00000,0.00000,NaN
73,0.00000,15097,0,15097,15097,15097,96.62543,220.99284,973.50000,2226.50000,0,0.11200,0.11200,0,0.00000,0,148.73106,15097,NaN,NaN,100,15097,1,973.50000,2226.50000,0,0,0.00000,0.00000,NaN
74,0.00000,9264,0,9264,9264,9264,100.59566,220.19880,1013.50000,2218.50000,0,0.11200,0.11200,0,0.00000,0,91.26611,9264,NaN,NaN,100,9264,1,1013.50000,2218.50000,0,0,0.00000,0.00000,NaN
75,0.00000,60389,0,60389,60389,60389,97.02246,216.42708,977.50000,2180.50000,0,0.11200,0.11200,0,0.00000,0,594.93408,60389,NaN,NaN,100,60389,1,977.50000,2180.50000,0,0,0.00000,0.00000,NaN
76,0.00000,32939,0,32939,32939,32939,108.73463,208.48662,1095.50000,2100.50000,0,0.11200,0.11200,0,0.00000,0,324.50502,32939,NaN,-Infinity,100,32939,1,1095.50000,2100.50000,0,0,0.00000,0.00000,NaN
77,0.00000,9264,0,9264,9264,9264,106.15398,204.91342,1069.50000,2064.50000,0,0.11200,0.11200,0,0.00000,0,91.26611,9264,NaN,NaN,100,9264,1,1069.50000,2064.50000,0,0,0.00000,0.00000,NaN
78,0.00000,8234,0,8234,8234,8234,101.98524,203.32532,1027.50000,2048.50000,0,0.11200,0.11200,0,0.00000,0,81.11887,8234,NaN,NaN,100,8234,1,1027.50000,2048.50000,0,0,0.00000,0.00000,NaN
79,0.00000,13038,0,13038,13038,13038,102.58078,208.88364,1033.50000,2104.50000,0,0.11200,0.11200,0,0.00000,0,128.44642,13038,NaN,NaN,100,13038,1,1033.50000,2104.50000,0,0,0.00000,0.00000,NaN
80,0.00000,30537,0,30537,30537,30537,107.74207,212.85387,1085.50000,2144.50000,0,0.11200,0.11200,0,0.00000,0,300.84125,30537,NaN,NaN,100,30537,1,1085.50000,2144.50000,0,0,0.00000,0.00000,NaN
81,0.00000,21959,0,21959,21959,21959,104.96291,214.64048,1057.50000,2162.50000,0,0.11200,0.11200,0,0.00000,0,216.33340,21959,NaN,NaN,100,21959,1,1057.50000,2162.50000,0,0,0.00000,0.00000,NaN
82,0.00000,6519,0,6519,6519,6519,110.32272,217.02261,1111.50000,2186.50000,0,0.11200,0.11200,0,0.00000,0,64.22321,6519,NaN,NaN,100,6519,1,1111.50000,2186.50000,0,0,0.00000,0.00000,NaN
83,0.00000,16469,0,16469,16469,16469,113.49891,217.41964,1143.50000,2190.50000,0,0.11200,0.11200,0,0.00000,0,162.24758,16469,NaN,Infinity,100,16469,1,1143.50000,2190.50000,0,0,0.00000,0.00000,NaN
84,0.00000,343,0,343,343,343,110.12421,217.02261,1109.50000,2186.50000,0,0.11200,0.11200,0,0.00000,0,3.37913,343,NaN,NaN,100,343,1,1109.50000,2186.50000,0,0,0.00000,0.00000,NaN
85,0.00000,30537,0,30537,30537,30537,114.88849,214.24345,1157.50000,2158.50000,0,0.11200,0.11200,0,0.00000,0,300.84125,30537,NaN,NaN,100,30537,1,1157.50000,2158.50000,0,0,0.00000,0.00000,NaN
86,0.00000,9264,0,9264,9264,9264,120.84383,206.10448,1217.50000,2076.50000,0,0.11200,0.11200,0,0.00000,0,91.26611,9264,NaN,NaN,100,9264,1,1217.50000,2076.50000,0,0,0.00000,0.00000,NaN
87,0.00000,19557,0,19557,19557,19557,124.02001,204.51639,1249.50000,2060.50000,0,0.11200,0.11200,0,0.00000,0,192.66962,19557,NaN,-Infinity,100,19557,1,1249.50000,2060.50000,0,0,0.00000,0.00000,NaN
88,0.00000,18528,0,18528,18528,18528,127.59322,201.53872,1285.50000,2030.50000,0,0.11200,0.11200,0,0.00000,0,182.53223,18528,NaN,NaN,100,18528,1,1285.50000,2030.50000,0,0,0.00000,0.00000,NaN
89,0.00000,8578,0,8578,8578,8578,134.50803,210.40556,1355.16663,2119.83325,0,0.11200,0.11200,0,0.00000,0,84.50785,8578,NaN,NaN,100,8578,1,1355.16663,2119.83325,0,0,0.00000,0.00000,NaN
90,0.00000,14067,0,14067,14067,14067,144.56594,210.00856,1456.50000,2115.83350,0,0.11200,0.11200,0,0.00000,0,138.58381,14067,NaN,NaN,100,14067,1,1456.50000,2115.83350,0,0,0.00000,0.00000,NaN
91,0.00000,9607,0,9607,9607,9607,154.88854,208.02344,1560.50000,2095.83350,0,0.11200,0.11200,0,0.00000,0,94.64525,9607,NaN,NaN,100,9607,1,1560.50000,2095.83350,0,0,0.00000,0.00000,NaN
92,0.00000,7205,0,7205,7205,7205,157.27067,207.36171,1584.50000,2089.16650,0,0.11200,0.11200,0,0.00000,0,70.98147,7205,NaN,NaN,100,7205,1,1584.50000,2089.16650,0,0,0.00000,0.00000,NaN
93,0.00000,5489,0,5489,5489,5489,151.44768,208.02344,1525.83337,2095.83350,0,0.11200,0.11200,0,0.00000,0,54.07596,5489,NaN,NaN,100,5489,1,1525.83337,2095.83350,0,0,0.00000,0.00000,NaN
94,0.00000,21959,0,21959,21959,21959,130.40547,219.40475,1313.83337,2210.50000,0,0.11200,0.11200,0,0.00000,0,216.33340,21959,NaN,NaN,100,21959,1,1313.83337,2210.50000,0,0,0.00000,0.00000,NaN
95,0.00000,12352,0,12352,12352,12352,142.44848,213.44941,1435.16663,2150.50000,0,0.11200,0.11200,0,0.00000,0,121.68815,12352,NaN,NaN,100,12352,1,1435.16663,2150.50000,0,0,0.00000,0.00000,NaN
96,0.00000,30194,0,30194,30194,30194,103.54026,223.24265,1043.16675,2249.16675,0,0.11200,0.11200,0,0.00000,0,297.46212,30194,NaN,NaN,100,30194,1,1043.16675,2249.16675,0,0,0.00000,0.00000,NaN
97,0.00000,33625,0,33625,33625,33625,103.40790,228.13925,1041.83325,2298.50000,0,0.11200,0.11200,0,0.00000,0,331.26328,33625,NaN,NaN,100,33625,1,1041.83325,2298.50000,0,0,0.00000,0.00000,NaN
98,0.00000,22645,0,22645,22645,22645,96.39384,228.13925,971.16669,2298.50000,0,0.11200,0.11200,0,0.00000,0,223.09166,22645,NaN,-Infinity,100,22645,1,971.16669,2298.50000,0,0,0.00000,0.00000,NaN
99,0.00000,13381,0,13381,13381,13381,103.67259,234.22693,1044.50000,2359.83325,0,0.11200,0.11200,0,0.00000,0,131.82555,13381,NaN,NaN,100,13381,1,1044.50000,2359.83325,0,0,0.00000,0.00000,NaN
100,0.00000,55585,0,55585,55585,55585,106.71644,233.82990,1075.16675,2355.83325,0,0.11200,0.11200,0,0.00000,0,547.60653,55585,NaN,-Infinity,100,55585,1,1075.16675,2355.83325,0,0,0.00000,0.00000,NaN
101,0.00000,20587,0,20587,20587,20587,111.61305,239.12356,1124.50000,2409.16675,0,0.11200,0.11200,0,0.00000,0,202.81687,20587,NaN,-Infinity,100,20587,1,1124.50000,2409.16675,0,0,0.00000,0.00000,NaN
102,0.00000,17842,0,17842,17842,17842,111.87773,235.41800,1127.16663,2371.83325,0,0.11200,0.11200,0,0.00000,0,175.77396,17842,NaN,NaN,100,17842,1,1127.16663,2371.83325,0,0,0.00000,0.00000,NaN
