 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Ch,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
74,0.00000,173,0,173,173,173,105.79005,309.03266,1065.83337,3113.50000,0,0.11200,0.11200,0,0.00000,0,1.70434,173,NaN,NaN,100,173,1,1065.83337,3113.50000,0,0,0.00000,0.00000,NaN
75,0.00000,119,0,119,119,119,110.02496,308.23861,1108.50000,3105.50000,0,0.11200,0.11200,0,0.00000,0,1.17235,119,NaN,NaN,100,119,1,1108.50000,3105.50000,0,0,0.00000,0.00000,NaN
76,0.00000,412,0,412,412,412,117.17137,307.04754,1180.50000,3093.50000,0,0.11200,0.11200,0,0.00000,0,4.05890,412,NaN,NaN,100,412,1,1180.50000,3093.50000,0,0,0.00000,0.00000,NaN
77,0.00000,134,0,134,134,134,126.30289,314.32631,1272.50000,3166.83350,0,0.11200,0.11200,0,0.00000,0,1.32013,134,NaN,NaN,100,134,1,1272.50000,3166.83350,0,0,0.00000,0.00000,NaN
78,0.00000,57,0,57,57,57,130.80248,307.57692,1317.83325,3098.83350,0,0.11200,0.11200,0,0.00000,0,0.56155,57,NaN,NaN,100,57,1,1317.83325,3098.83350,0,0,0.00000,0.00000,NaN
79,0.00000,111,0,111,111,111,134.50804,309.03266,1355.16675,3113.50000,0,0.11200,0.11200,0,0.00000,0,1.09354,111,NaN,NaN,100,111,1,1355.16675,3113.50000,0,0,0.00000,0.00000,NaN
80,0.00000,137,0,137,137,137,146.41872,293.28410,1475.16675,2954.83350,0,0.11200,0.11200,0,0.00000,0,1.34968,137,NaN,NaN,100,137,1,1475.16675,2954.83350,0,0,0.00000,0.00000,NaN
81,0.00000,197,0,197,197,197,157.66770,300.95984,1588.50000,3032.16650,0,0.11200,0.11200,0,0.00000,0,1.94078,197,NaN,NaN,100,197,1,1588.50000,3032.16650,0,0,0.00000,0.00000,NaN
82,0.00000,239,0,239,239,239,153.96216,302.54793,1551.16675,3048.16650,0,0.11200,0.11200,0,0.00000,0,2.35456,239,NaN,NaN,100,239,1,1551.16675,3048.16650,0,0,0.00000,0.00000,NaN
83,0.00000,216,0,216,216,216,140.19869,282.82915,1412.50000,2849.50000,0,0.11200,0.11200,0,0.00000,0,2.12797,216,NaN,NaN,100,216,1,1412.50000,2849.50000,0,0,0.00000,0.00000,NaN
84,0.00000,99,0,99,99,99,133.05228,278.32954,1340.50000,2804.16650,0,0.11200,0.11200,0,0.00000,0,0.97532,99,NaN,NaN,100,99,1,1340.50000,2804.16650,0,0,0.00000,0.00000,NaN
85,0.00000,225,0,225,225,225,143.11018,306.25350,1441.83325,3085.50000,0,0.11200,0.11200,0,0.00000,0,2.21663,225,NaN,NaN,100,225,1,1441.83325,3085.50000,0,0,0.00000,0.00000,NaN
86,0.00000,0,0,0,0,0,144.30125,311.54715,1453.83325,3138.83350,0,0.11200,0.11200,0,0.00000,0,0.00000,0,NaN,NaN,0,0,1,1453.83325,3138.83350,0,0,0.00000,0.00000,NaN
87,0.00000,0,0,0,0,0,144.30125,311.54715,1453.83325,3138.83350,0,0.11200,0.11200,0,0.00000,0,0.00000,0,NaN,NaN,0,0,1,1453.83325,3138.83350,0,0,0.00000,0.00000,NaN
88,0.00000,208,0,208,208,208,137.81655,299.50411,1388.50000,3017.50000,0,0.11200,0.11200,0,0.00000,0,2.04915,208,NaN,NaN,100,208,1,1388.50000,3017.50000,0,0,0.00000,0.00000,NaN
89,0.00000,208,0,208,208,208,137.81655,299.50411,1388.50000,3017.50000,0,0.11200,0.11200,0,0.00000,0,2.04915,208,NaN,NaN,100,208,1,1388.50000,3017.50000,0,0,0.00000,0.00000,NaN
90,0.00000,164,0,164,164,164,150.52129,330.86891,1516.50000,3333.50000,0,0.11200,0.11200,0,0.00000,0,1.61568,164,NaN,NaN,100,164,1,1516.50000,3333.50000,0,0,0.00000,0.00000,NaN
91,0.00000,137,0,137,137,137,155.41789,335.50083,1565.83325,3380.16650,0,0.11200,0.11200,0,0.00000,0,1.34968,137,NaN,NaN,100,137,1,1565.83325,3380.16650,0,0,0.00000,0.00000,NaN
92,0.00000,242,0,242,242,242,144.03659,335.10381,1451.16675,3376.16650,0,0.11200,0.11200,0,0.00000,0,2.38411,242,NaN,NaN,100,242,1,1451.16675,3376.16650,0,0,0.00000,0.00000,NaN
93,0.00000,194,0,194,194,194,140.59571,335.76554,1416.50000,3382.83350,0,0.11200,0.11200,0,0.00000,0,1.91123,194,NaN,NaN,100,194,1,1416.50000,3382.83350,0,0,0.00000,0.00000,NaN
94,0.00000,183,0,183,183,183,140.86040,331.79532,1419.16675,3342.83350,0,0.11200,0.11200,0,0.00000,0,1.80286,183,NaN,NaN,100,183,1,1419.16675,3342.83350,0,0,0.00000,0.00000,NaN
95,0.00000,125,0,125,125,125,144.56594,338.54470,1456.50000,3410.83350,0,0.11200,0.11200,0,0.00000,0,1.23146,125,NaN,NaN,100,125,1,1456.50000,3410.83350,0,0,0.00000,0.00000,NaN
96,0.00000,356,0,356,356,356,137.94889,338.54470,1389.83325,3410.83350,0,0.11200,0.11200,0,0.00000,0,3.50720,356,NaN,NaN,100,356,1,1389.83325,3410.83350,0,0,0.00000,0.00000,NaN
97,0.00000,274,0,274,274,274,139.80167,341.58853,1408.50000,3441.50000,0,0.11200,0.11200,0,0.00000,0,2.69936,274,NaN,NaN,100,274,1,1408.50000,3441.50000,0,0,0.00000,0.00000,NaN
98,0.00000,141,0,141,141,141,134.64037,340.52982,1356.50000,3430.83350,0,0.11200,0.11200,0,0.00000,0,1.38909,141,NaN,NaN,100,141,1,1356.50000,3430.83350,0,0,0.00000,0.00000,NaN
99,0.00000,208,0,208,208,208,137.81655,350.72006,1388.50000,3533.50000,0,0.11200,0.11200,0,0.00000,0,2.04915,208,NaN,NaN,100,208,1,1388.50000,3533.50000,0,0,0.00000,0.00000,NaN
100,0.00000,626,0,626,626,626,133.31697,350.85241,1343.16675,3534.83350,0,0.11200,0.11200,0,0.00000,0,6.16716,626,NaN,NaN,100,626,1,1343.16675,3534.83350,0,0,0.00000,0.00000,NaN
101,0.00000,178,0,178,178,178,129.87610,343.30898,1308.50000,3458.83350,0,0.11200,0.11200,0,0.00000,0,1.75360,178,NaN,NaN,100,178,1,1308.50000,3458.83350,0,0,0.00000,0.00000,NaN
102,0.00000,58,0,58,58,58,133.84633,347.14685,1348.50000,3497.50000,0,0.11200,0.11200,0,0.00000,0,0.57140,58,NaN,NaN,100,58,1,1348.50000,3497.50000,0,0,0.00000,0.00000,NaN
