 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Ch,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
38,0.00000,15017,0,15017,15017,15017,139.93401,27.21261,1409.83337,274.16666,0,0.11200,0.11200,0,0.00000,0,147.94292,15017,NaN,NaN,100,15017,2,1409.83337,274.16666,0,0,0.00000,0.00000,NaN
39,0.00000,14760,0,14760,14760,14760,141.38976,31.44752,1424.50000,316.83331,0,0.11200,0.11200,0,0.00000,0,145.41104,14760,NaN,NaN,100,14760,2,1424.50000,316.83331,0,0,0.00000,0.00000,NaN
40,0.00000,15021,0,15021,15021,15021,136.49314,33.82965,1375.16663,340.83331,0,0.11200,0.11200,0,0.00000,0,147.98233,15021,NaN,NaN,100,15021,2,1375.16663,340.83331,0,0,0.00000,0.00000,NaN
41,0.00000,13982,0,13982,13982,13982,132.91994,31.05049,1339.16663,312.83331,0,0.11200,0.11200,0,0.00000,0,137.74642,13982,NaN,NaN,100,13982,2,1339.16663,312.83331,0,0,0.00000,0.00000,NaN
42,0.00000,14325,0,14325,14325,14325,133.58165,26.68324,1345.83337,268.83334,0,0.11200,0.11200,0,0.00000,0,141.12555,14325,NaN,NaN,100,14325,2,1345.83337,268.83334,0,0,0.00000,0.00000,NaN
43,0.00000,15385,0,15385,15385,15385,137.91581,21.29035,1389.50000,214.50000,0,0.11200,0.11200,0,0.00000,0,151.56835,15385,NaN,NaN,100,15385,2,1389.50000,214.50000,0,0,0.00000,0.00000,NaN
44,0.00000,15487,0,15487,15487,15487,127.89098,21.91897,1288.50000,220.83334,0,0.11200,0.11200,0,0.00000,0,152.57322,15487,NaN,NaN,100,15487,2,1288.50000,220.83334,0,0,0.00000,0.00000,NaN
45,0.00000,14758,0,14758,14758,14758,153.79672,21.58812,1549.50000,217.50000,0,0.11200,0.11200,0,0.00000,0,145.39133,14758,NaN,NaN,100,14758,2,1549.50000,217.50000,0,0,0.00000,0.00000,NaN
46,0.00000,15262,0,15262,15262,15262,126.30289,16.49299,1272.50000,166.16667,0,0.11200,0.11200,0,0.00000,0,150.35659,15262,NaN,NaN,100,15262,2,1272.50000,166.16667,0,0,0.00000,0.00000,NaN
47,0.00000,13979,0,13979,13979,13979,136.82400,17.81640,1378.50000,179.50000,0,0.11200,0.11200,0,0.00000,0,137.71686,13979,NaN,NaN,100,13979,2,1378.50000,179.50000,0,0,0.00000,0.00000,NaN
48,0.00000,15022,0,15022,15022,15022,151.05065,35.68243,1521.83337,359.50000,0,0.11200,0.11200,0,0.00000,0,147.99218,15022,NaN,NaN,100,15022,2,1521.83337,359.50000,0,0,0.00000,0.00000,NaN
49,0.00000,14648,0,14648,14648,14648,158.06472,20.86024,1592.50000,210.16667,0,0.11200,0.11200,0,0.00000,0,144.30765,14648,NaN,NaN,100,14648,2,1592.50000,210.16667,0,0,0.00000,0.00000,NaN
50,0.00000,14758,0,14758,14758,14758,155.15322,24.43345,1563.16663,246.16667,0,0.11200,0.11200,0,0.00000,0,145.39133,14758,NaN,NaN,100,14758,2,1563.16663,246.16667,0,0,0.00000,0.00000,NaN
51,0.00000,13509,0,13509,13509,13509,147.47745,17.41938,1485.83337,175.50000,0,0.11200,0.11200,0,0.00000,0,133.08656,13509,NaN,NaN,100,13509,2,1485.83337,175.50000,0,0,0.00000,0.00000,NaN
52,0.00000,15486,0,15486,15486,15486,144.03658,18.47811,1451.16663,186.16667,0,0.11200,0.11200,0,0.00000,0,152.56337,15486,NaN,NaN,100,15486,2,1451.16663,186.16667,0,0,0.00000,0.00000,NaN
53,0.00000,14324,0,14324,14324,14324,146.28638,20.72790,1473.83337,208.83334,0,0.11200,0.11200,0,0.00000,0,141.11570,14324,NaN,NaN,100,14324,2,1473.83337,208.83334,0,0,0.00000,0.00000,NaN
54,0.00000,14208,0,14208,14208,14208,149.59490,21.38961,1507.16663,215.50000,0,0.11200,0.11200,0,0.00000,0,139.97290,14208,NaN,NaN,100,14208,2,1507.16663,215.50000,0,0,0.00000,0.00000,NaN
55,0.00000,0,0,0,0,0,148.53617,19.80151,1496.50000,199.50000,0,0.11200,0.11200,0,0.00000,0,0.00000,0,NaN,NaN,0,0,2,1496.50000,199.50000,0,0,0.00000,0.00000,NaN
56,0.00000,13864,0,13864,13864,13864,148.83394,34.49136,1499.50000,347.50000,0,0.11200,0.11200,0,0.00000,0,136.58392,13864,NaN,NaN,100,13864,2,1499.50000,347.50000,0,0,0.00000,0.00000,NaN
57,0.00000,14755,0,14755,14755,14755,143.27562,9.77669,1443.50000,98.50000,0,0.11200,0.11200,0,0.00000,0,145.36178,14755,NaN,NaN,100,14755,2,1443.50000,98.50000,0,0,0.00000,0.00000,NaN
58,0.00000,14549,0,14549,14549,14549,113.49891,73.20109,1143.50000,737.50000,0,0.11200,0.11200,0,0.00000,0,143.33233,14549,NaN,NaN,100,14549,2,1143.50000,737.50000,0,0,0.00000,0.00000,NaN
59,0.00000,13986,0,13986,13986,13986,114.78923,75.78174,1156.50000,763.50000,0,0.11200,0.11200,0,0.00000,0,137.78582,13986,NaN,NaN,100,13986,2,1156.50000,763.50000,0,0,0.00000,0.00000,NaN
60,0.00000,12800,0,12800,12800,12800,110.15730,76.44344,1109.83337,770.16669,0,0.11200,0.11200,0,0.00000,0,126.10171,12800,NaN,NaN,100,12800,2,1109.83337,770.16669,0,0,0.00000,0.00000,NaN
61,0.00000,14764,0,14764,14764,14764,153.03577,88.48647,1541.83337,891.50000,0,0.11200,0.11200,0,0.00000,0,145.45044,14764,NaN,NaN,100,14764,2,1541.83337,891.50000,0,0,0.00000,0.00000,NaN
62,0.00000,14442,0,14442,14442,14442,157.27067,91.92733,1584.50000,926.16669,0,0.11200,0.11200,0,0.00000,0,142.27820,14442,NaN,NaN,100,14442,2,1584.50000,926.16669,0,0,0.00000,0.00000,NaN
63,0.00000,14763,0,14763,14763,14763,154.09449,83.32517,1552.50000,839.50000,0,0.11200,0.11200,0,0.00000,0,145.44059,14763,NaN,NaN,100,14763,2,1552.50000,839.50000,0,0,0.00000,0.00000,NaN
64,0.00000,14762,0,14762,14762,14762,156.60897,82.66347,1577.83337,832.83337,0,0.11200,0.11200,0,0.00000,0,145.43074,14762,NaN,NaN,100,14762,2,1577.83337,832.83337,0,0,0.00000,0.00000,NaN
